"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Cct2",0.0050351996180387,-0.452384058751005,0.132,0.164,1,"Cct2"
"Drap1",0.00505493425897041,0.213340438674579,0.251,0.206,1,"Drap1"
"Vrk1",0.00520131021387318,0.268614721684268,0.192,0.153,1,"Vrk1"
"Lcp2",0.00523592612742054,0.230448299303144,0.284,0.234,1,"Lcp2"
"Eif4ebp2",0.00551806112632311,0.214682777835606,0.218,0.175,1,"Eif4ebp2"
"Psmb6",0.00554748253529028,-0.25041842163308,0.162,0.2,1,"Psmb6"
"Nufip2",0.00561816571645948,0.280649552268981,0.176,0.138,1,"Nufip2"
"Sema4a",0.00563006724263225,0.341385602155566,0.221,0.18,1,"Sema4a"
"Ramac",0.00568620165959901,0.284777846329115,0.167,0.129,1,"Ramac"
"Lrp10",0.00614898118531024,0.387607301549375,0.165,0.131,1,"Lrp10"
"Tpm4",0.00616045810342149,0.273169441676804,0.362,0.311,1,"Tpm4"
"Cdc42ep3",0.00618906128124474,0.297596513802366,0.241,0.2,1,"Cdc42ep3"
"Acpp",0.00630401151022677,0.346676870793195,0.175,0.141,1,"Acpp"
"Tnrc6b",0.00660036939033545,0.201797718155245,0.432,0.382,1,"Tnrc6b"
"Atxn10",0.00684227112002051,-0.349326774996096,0.3,0.332,1,"Atxn10"
"Sdhb",0.00693122440867663,-0.373738886814567,0.174,0.21,1,"Sdhb"
"Uhrf1bp1l",0.0069708768604732,0.371797677939628,0.168,0.133,1,"Uhrf1bp1l"
"Cpne3",0.00702556232182574,0.270640275840545,0.374,0.332,1,"Cpne3"
"Arhgap4",0.00706023200968058,0.270279937425776,0.172,0.136,1,"Arhgap4"
"Rbm38",0.00711372034432753,0.264325252966772,0.18,0.142,1,"Rbm38"
"Usf2",0.0071756566059043,0.268797827341332,0.185,0.148,1,"Usf2"
"Myd88",0.00726432277044001,0.255569658091178,0.194,0.154,1,"Myd88"
"Ago2",0.00731874543979857,0.206790314178619,0.231,0.188,1,"Ago2"
"Apoe",0.00765937012456739,-0.298045600784311,0.503,0.527,1,"Apoe"
"Smim4",0.00767068522181973,0.202153370612706,0.24,0.199,1,"Smim4"
"Ppp1r3b",0.00772148651768527,0.242303199927328,0.294,0.25,1,"Ppp1r3b"
"Ptgs2",0.00798915538614777,0.372469472193127,0.451,0.412,1,"Ptgs2"
"Ythdf3",0.0081744496455376,0.269362079267598,0.15,0.117,1,"Ythdf3"
"Snx10",0.00821559644616509,0.267720016072455,0.263,0.22,1,"Snx10"
"Mboat7",0.00824964808973645,0.214759895776043,0.154,0.118,1,"Mboat7"
"Tnrc18",0.0084950744798792,0.249870915766145,0.201,0.162,1,"Tnrc18"
"Klhl24",0.0086292933167958,0.243796560324686,0.187,0.15,1,"Klhl24"
"Npepps",0.00894877270054551,0.209014583286206,0.224,0.186,1,"Npepps"
"Trappc4",0.00895939959426287,-0.449393499846989,0.183,0.216,1,"Trappc4"
"Zmpste24",0.00914423566554838,0.502240699310906,0.158,0.127,1,"Zmpste24"
"Limd2",0.00917866257690047,-0.237951150922788,0.473,0.488,1,"Limd2"
"Cyth4",0.00925354029548515,0.241351022217107,0.271,0.225,1,"Cyth4"
"Cpd",0.00932127381068739,0.259642523367102,0.273,0.226,1,"Cpd"
"Dock11",0.00942885530816652,0.235306541942556,0.156,0.121,1,"Dock11"
"Tmem131l",0.00974963174696665,0.327308114767952,0.173,0.14,1,"Tmem131l"
"Pdcd6",0.0100449135785647,-0.385446946513699,0.217,0.248,1,"Pdcd6"
"B230219D22Rik",0.0101353968048775,0.224798813103406,0.164,0.131,1,"B230219D22Rik"
"Capg",0.010416630430678,-0.330501810075443,0.273,0.302,1,"Capg"
"Tnfrsf1a",0.011278917040192,0.242209578761574,0.314,0.268,1,"Tnfrsf1a"
"Arf5",0.0113562743962153,-0.207026791625342,0.404,0.439,1,"Arf5"
"Pla2g7",0.0113977037564481,0.277921536156339,0.314,0.271,1,"Pla2g7"
"Mapkapk2",0.0114994379494057,0.252722569651523,0.23,0.19,1,"Mapkapk2"
"Ccnt1",0.0117134640176349,0.215434416814661,0.212,0.174,1,"Ccnt1"
"Bmx",0.011818795081239,0.32058810504267,0.236,0.2,1,"Bmx"
"Snrk",0.0118904592280404,0.294538532109291,0.193,0.158,1,"Snrk"
"Ets1",0.0123515315907622,0.335540460926158,0.189,0.158,1,"Ets1"
"Itch",0.0125801374759285,0.250760950163644,0.167,0.134,1,"Itch"
"Rap2c",0.0127607509409861,0.20465537495094,0.216,0.178,1,"Rap2c"
"Megf9",0.0129792522269011,0.276674709469218,0.206,0.172,1,"Megf9"
"Ifngr2",0.0131357208730186,0.280167692597931,0.196,0.16,1,"Ifngr2"
"Hexb",0.0132208138451704,-0.365484949074465,0.259,0.291,1,"Hexb"
"Jun",0.0132719661591353,-0.274496268053113,0.636,0.681,1,"Jun"
"Pkn1",0.0133085802422327,0.239022329382425,0.216,0.179,1,"Pkn1"
"Trappc6b",0.0134534687753345,-0.372969561614873,0.153,0.183,1,"Trappc6b"
"Taok3",0.0135456958295735,0.258481856636424,0.182,0.147,1,"Taok3"
"Chmp4b",0.0138238199083474,0.212714256244317,0.366,0.317,1,"Chmp4b"
"Rab32",0.0142111909834727,0.38188743630131,0.159,0.129,1,"Rab32"
"F5",0.014467106621059,0.336062537312512,0.192,0.158,1,"F5"
"Zfp106",0.0146330775418258,0.203548297641817,0.267,0.223,1,"Zfp106"
"Smg1",0.014715198011349,0.245190849485133,0.163,0.13,1,"Smg1"
"Fnbp1",0.015710873343517,0.248415664486616,0.183,0.15,1,"Fnbp1"
"Tm9sf2",0.0160387034414101,0.220685646023876,0.159,0.128,1,"Tm9sf2"
"Mllt10",0.0166359406816967,0.322315926837452,0.154,0.124,1,"Mllt10"
"Ndufs5",0.0169400164428834,-0.239881803002095,0.319,0.357,1,"Ndufs5"
"Rab11fip1",0.0176029266337438,0.307549889279499,0.26,0.223,1,"Rab11fip1"
"Slc22a15",0.0180249202816116,0.338302161136225,0.19,0.158,1,"Slc22a15"
"mt-Nd5",0.0181351389092242,0.345460694351612,0.74,0.73,1,"mt-Nd5"
"Lgals9",0.0184424881635824,0.225434307192256,0.198,0.163,1,"Lgals9"
"Nfkbiz",0.0188347859349948,0.219941308979201,0.516,0.485,1,"Nfkbiz"
"Scand1",0.0190646512716441,-0.212111894748109,0.415,0.445,1,"Scand1"
"Pag1",0.0191348098622698,0.215790045613209,0.237,0.199,1,"Pag1"
"Zfp608",0.0191935986158745,0.313810131127124,0.156,0.128,1,"Zfp608"
"Rnf167",0.0193011332872446,0.205598268474157,0.241,0.205,1,"Rnf167"
"Glipr1",0.0193117713509797,0.254523515239556,0.261,0.222,1,"Glipr1"
"Fam49b",0.0193350385388711,-0.202177581834282,0.582,0.598,1,"Fam49b"
"Timp2",0.0195252814783863,-0.316362316342088,0.293,0.321,1,"Timp2"
"Mgst2",0.0201120137453243,-0.387310260581948,0.192,0.218,1,"Mgst2"
"Tra2b",0.0201829469031861,0.202808353796322,0.195,0.16,1,"Tra2b"
"Smpdl3a",0.0202590325542161,-0.45521078461241,0.19,0.217,1,"Smpdl3a"
"Dusp5",0.0203280242175304,0.28521661847925,0.25,0.213,1,"Dusp5"
"Cfp",0.0206069366282283,-0.308811591100006,0.215,0.241,1,"Cfp"
"Osm",0.0206399110061569,-0.250260124569758,0.332,0.358,1,"Osm"
"Ubxn4",0.0208481305739672,-0.269626005392596,0.25,0.285,1,"Ubxn4"
"Zdhhc18",0.0218244967358714,0.332565532216254,0.151,0.123,1,"Zdhhc18"
"Sypl",0.0227373248467369,0.313252042554655,0.163,0.133,1,"Sypl"
"Fry",0.0230249614516473,0.216487877524457,0.169,0.138,1,"Fry"
"mt-Atp6",0.0230721697460841,0.265671944278042,0.922,0.935,1,"mt-Atp6"
"Ptk2b",0.0231685521106492,0.224528606887039,0.231,0.194,1,"Ptk2b"
"Ndufs7",0.0232934676985164,-0.402349062246906,0.171,0.198,1,"Ndufs7"
"Epsti1",0.0235922482680877,0.238710185714954,0.16,0.129,1,"Epsti1"
"Fem1c",0.0243100112152856,0.359019993871897,0.153,0.124,1,"Fem1c"
"Nfat5",0.0253195557110419,0.255246029239275,0.171,0.14,1,"Nfat5"
"Flot1",0.026925424004869,-0.417462653790136,0.25,0.272,1,"Flot1"
"Ly6g",0.0273157039077139,-0.204468631694009,0.37,0.403,1,"Ly6g"
"Ankrd11",0.0275976002824792,0.245582333353358,0.472,0.449,1,"Ankrd11"
"Tbc1d15",0.027845036422817,0.242011419110846,0.167,0.136,1,"Tbc1d15"
"Clec4e",0.028004539574256,0.241940990837503,0.634,0.592,1,"Clec4e"
"9530068E07Rik",0.0281549977063465,0.293140063816986,0.162,0.134,1,"9530068E07Rik"
"Mrfap1",0.0282374258137998,-0.241289379888219,0.198,0.228,1,"Mrfap1"
"Acod1",0.028759196780199,0.464451398004006,0.315,0.287,1,"Acod1"
"Rassf2",0.0291180855112612,0.271016761271112,0.155,0.127,1,"Rassf2"
"Stim1",0.030079553060295,-0.421120833245166,0.139,0.164,1,"Stim1"
"Il16",0.0301972258353975,0.296872557009623,0.169,0.141,1,"Il16"
"Flot2",0.0307692799798128,0.310499399111386,0.152,0.126,1,"Flot2"
"Ccl6",0.0313263328156601,-0.275717963281621,0.383,0.413,1,"Ccl6"
"Padi4",0.032226406457391,-0.228862599612606,0.256,0.285,1,"Padi4"
"Ethe1",0.0328523792693393,-0.239662936432794,0.167,0.199,1,"Ethe1"
"Sept7",0.0339521626018252,-0.200161449511294,0.327,0.357,1,"Sept7"
"Hcls1",0.0343459839266706,0.202274647339094,0.455,0.42,1,"Hcls1"
"Rbfa",0.0348843521482491,-0.331797547703472,0.209,0.235,1,"Rbfa"
"Ubxn1",0.0349156090633493,-0.305291676284704,0.279,0.306,1,"Ubxn1"
"Tctex1d2",0.0352811296768761,0.204985569395453,0.211,0.177,1,"Tctex1d2"
"Malt1",0.0355776388733678,0.211177226389454,0.214,0.184,1,"Malt1"
"Rabgef1",0.0365930103653389,0.336988258363172,0.213,0.184,1,"Rabgef1"
"1110008P14Rik",0.0372271203735897,-0.413316674498319,0.244,0.267,1,"1110008P14Rik"
"Riok3",0.0382795536624471,-0.263129501756356,0.363,0.384,1,"Riok3"
"Ltb",0.0388006486173019,0.26796298635806,0.278,0.243,1,"Ltb"
"Sh3bp5",0.0407412337558876,0.320387257722428,0.169,0.145,1,"Sh3bp5"
"Ube2h",0.0409952329500855,-0.29577550432574,0.166,0.192,1,"Ube2h"
"Brd3",0.0424167342559083,0.225142548685264,0.164,0.137,1,"Brd3"
"Hnrnpul1",0.0429223766560063,0.223703126535342,0.196,0.169,1,"Hnrnpul1"
"Glrx",0.0432717075315179,-0.205936967365625,0.354,0.378,1,"Glrx"
"Cklf",0.0439651195483185,-0.303740716693215,0.229,0.255,1,"Cklf"
"1600010M07Rik",0.0444080252625505,0.211375834187517,0.195,0.163,1,"1600010M07Rik"
"Hacd4",0.0447432735229378,-0.237545110986954,0.348,0.366,1,"Hacd4"
"Ccnd3",0.0448755521284939,-0.200537012192842,0.328,0.352,1,"Ccnd3"
"Tecr",0.0449171619875598,-0.261444796008492,0.324,0.344,1,"Tecr"
"Gm26740",0.0458530007035153,-0.203318235891389,0.307,0.33,1,"Gm26740"
"Csnk2b",0.0472402425077635,-0.245869332099357,0.234,0.261,1,"Csnk2b"
"Rab44",0.0472462552116263,-0.376446619936468,0.149,0.171,1,"Rab44"
"Col4a3bp",0.0473176691290297,0.221759373424405,0.167,0.139,1,"Col4a3bp"
"Hpcal1",0.051036931988186,-0.37740296508782,0.147,0.167,1,"Hpcal1"
"Snrpf",0.0514263913390578,-0.317960549311884,0.137,0.16,1,"Snrpf"
"Ier5",0.0514318639183401,-0.284757587417209,0.332,0.348,1,"Ier5"
"Smim14",0.0517645671714853,-0.238497438038324,0.292,0.317,1,"Smim14"
"Syne1",0.0528380573929467,0.264001149274574,0.475,0.464,1,"Syne1"
"Pde2a",0.0532093453534471,0.25256936069018,0.194,0.167,1,"Pde2a"
"Nsrp1",0.053523688024299,0.262859798968393,0.185,0.159,1,"Nsrp1"
"Dgkh",0.0540395413241115,0.236306834000173,0.179,0.152,1,"Dgkh"
"Ccdc88b",0.0544704548712964,0.339911604030297,0.156,0.133,1,"Ccdc88b"
"Vim",0.0577472208084169,-0.205737983400158,0.415,0.424,1,"Vim"
"Trp53inp2",0.0588199563472945,0.280698265461724,0.161,0.139,1,"Trp53inp2"
"Zc3h12a",0.0597346798400067,0.2600088953921,0.211,0.184,1,"Zc3h12a"
"Mien1",0.0617644606093051,-0.348051837801355,0.153,0.175,1,"Mien1"
"Psma4",0.0617729660865359,-0.472211050452314,0.141,0.16,1,"Psma4"
"Ninj1",0.0623331839760297,0.22519936654531,0.234,0.202,1,"Ninj1"
"Hist1h1e",0.0639550606834764,-0.289175991645013,0.165,0.188,1,"Hist1h1e"
"Slc6a6",0.0642978595610823,0.215768328173035,0.462,0.449,1,"Slc6a6"
"Psma1",0.0652261214847963,-0.394679027356744,0.211,0.23,1,"Psma1"
"Supt20",0.0666467205543606,0.225063396821143,0.163,0.139,1,"Supt20"
"Tnfaip3",0.0678524642954965,0.265012171665231,0.363,0.335,1,"Tnfaip3"
"Iqgap2",0.0695047001668563,0.202348171887684,0.155,0.132,1,"Iqgap2"
"Birc3",0.069687745524497,0.228635300503973,0.241,0.211,1,"Birc3"
"Mff",0.0725745104244295,-0.305109886673482,0.166,0.187,1,"Mff"
"Triobp",0.0756001053316439,-0.334124434049798,0.173,0.194,1,"Triobp"
"Hcfc1r1",0.0825920222283908,-0.369315804298544,0.199,0.217,1,"Hcfc1r1"
"Ltf",0.0867731582603356,0.327867466819964,0.373,0.376,1,"Ltf"
"Adprh",0.0929840029826327,-0.389987594645663,0.179,0.195,1,"Adprh"
"Cstdc4",0.0957956871590887,-0.455889430867985,0.147,0.166,1,"Cstdc4"
"Mindy1",0.0959612024976194,-0.259860081681001,0.15,0.171,1,"Mindy1"
"Rgs19",0.101652571003317,-0.324588550659043,0.175,0.192,1,"Rgs19"
"Prkd3",0.104695828554904,0.266834276505842,0.191,0.17,1,"Prkd3"
"Ptges3",0.11109841416274,-0.245293128765967,0.157,0.176,1,"Ptges3"
"Adipor2",0.113634654342281,0.223118779626718,0.172,0.151,1,"Adipor2"
"Trim30b",0.11428218369412,0.285868882769812,0.211,0.188,1,"Trim30b"
"Plk3",0.114628804749956,0.306507967261518,0.293,0.272,1,"Plk3"
"Hnrnpd",0.122310700699313,-0.23922840608618,0.261,0.281,1,"Hnrnpd"
"Lamtor1",0.122988555856567,-0.299525585535712,0.217,0.233,1,"Lamtor1"
"Cdadc1",0.132138410019484,-0.282242333109679,0.172,0.189,1,"Cdadc1"
"Txnl1",0.138450063268933,-0.352700118407836,0.212,0.226,1,"Txnl1"
"Cd177",0.140316322166169,0.289955206023534,0.425,0.44,1,"Cd177"
"Dctn3",0.14108700239801,-0.297759182484649,0.202,0.218,1,"Dctn3"
"Tomm22",0.143666785337574,-0.280986536806956,0.267,0.279,1,"Tomm22"
"Cybb",0.151953637497911,0.252102698682991,0.463,0.464,1,"Cybb"
"Hacd2",0.160861502267365,-0.229944555649921,0.173,0.189,1,"Hacd2"
"Scamp2",0.162645958035532,0.208638838645088,0.213,0.196,1,"Scamp2"
"Psenen",0.165866892343057,-0.24587369420037,0.329,0.34,1,"Psenen"
"Cnih4",0.170098386870464,-0.223696270327327,0.231,0.247,1,"Cnih4"
"Psme2",0.176246134944201,-0.250132853139687,0.235,0.25,1,"Psme2"
"Far1",0.177350346801779,-0.203314837524726,0.231,0.243,1,"Far1"
"Fpr1",0.184358072101338,-0.256805294288488,0.229,0.245,1,"Fpr1"
"Hsd11b1",0.19788664318694,-0.208967527931565,0.216,0.232,1,"Hsd11b1"
"Mettl9",0.204500027700314,-0.215689683583713,0.317,0.327,1,"Mettl9"
"Atp5k",0.209049026924436,0.22768157265525,0.567,0.56,1,"Atp5k"
"Tlr2",0.209278031990881,0.272149882872379,0.25,0.234,1,"Tlr2"
"Dstn",0.220409012096742,0.229321760450473,0.861,0.879,1,"Dstn"
"Polr2j",0.248111964768621,-0.325647773954067,0.153,0.164,1,"Polr2j"
"Gng2",0.249739718483742,-0.208588784756852,0.205,0.216,1,"Gng2"
"Rsu1",0.260329414765167,-0.209645091093064,0.221,0.235,1,"Rsu1"
"Furin",0.261861011537262,0.230591227022249,0.164,0.147,1,"Furin"
"Qk",0.26634235026297,-0.297715139288569,0.175,0.185,1,"Qk"
"Serpinb1a",0.266781972680799,-0.209210356825191,0.287,0.296,1,"Serpinb1a"
"Rgs1",0.267342060893049,-0.213160701858558,0.167,0.181,1,"Rgs1"
"Crlf2",0.27045909517979,-0.204999605165034,0.221,0.23,1,"Crlf2"
"Fosb",0.299349650427634,0.322543154538325,0.303,0.344,1,"Fosb"
"Ech1",0.301361921058005,-0.344968339265636,0.149,0.158,1,"Ech1"
"Map2k2",0.311668460301606,-0.256471637191876,0.159,0.169,1,"Map2k2"
"Cul3",0.31171779163165,-0.267577586493675,0.183,0.192,1,"Cul3"
"Ndufa8",0.317261722991945,-0.33924147505532,0.242,0.247,1,"Ndufa8"
"Pcmt1",0.325891221176062,-0.275245292272459,0.184,0.194,1,"Pcmt1"
"Rab4b",0.32621743670413,-0.304452179022083,0.186,0.195,1,"Rab4b"
"Clec4d",0.334898588478412,0.231504784082497,0.387,0.378,1,"Clec4d"
"Ap2s1",0.342894652380542,-0.236635092220312,0.239,0.246,1,"Ap2s1"
"9830107B12Rik",0.357183078747569,-0.276418834961579,0.152,0.158,1,"9830107B12Rik"
"Ube2m",0.365146851838959,-0.257318942608477,0.144,0.154,1,"Ube2m"
"Neat1",0.368749884704954,0.206674423938111,0.758,0.775,1,"Neat1"
"Ndufs4",0.401905514240503,-0.235573657804429,0.188,0.196,1,"Ndufs4"
"Chmp5",0.411903093788057,-0.209732781425625,0.219,0.224,1,"Chmp5"
"Tmem134",0.415908070711813,-0.239585771494364,0.278,0.28,1,"Tmem134"
"Stfa2l1",0.421233205908276,-0.279843724462985,0.221,0.228,1,"Stfa2l1"
"Srgn",0.430588000029155,0.218170335211881,0.916,0.94,1,"Srgn"
"Tmed9",0.438683163914108,-0.300476123406508,0.153,0.158,1,"Tmed9"
"Atp6ap2",0.448838368272747,-0.226913543914699,0.185,0.191,1,"Atp6ap2"
"Hist1h1c",0.461773916053131,-0.271348417334989,0.224,0.228,1,"Hist1h1c"
"Tmem167",0.47344887854068,-0.214485497380783,0.23,0.233,1,"Tmem167"
"Aprt",0.502357378706983,-0.22337041934209,0.281,0.281,1,"Aprt"
"Taf10",0.504201036977339,-0.279874067820395,0.229,0.231,1,"Taf10"
"Cks2",0.508697458753817,-0.21328044002921,0.292,0.297,1,"Cks2"
"mt-Nd4l",0.514780499859358,0.279192840180505,0.604,0.582,1,"mt-Nd4l"
"Eif4h",0.52460213312657,-0.234579157660363,0.149,0.154,1,"Eif4h"
"Mfsd14b",0.562153646417835,-0.223367546795244,0.212,0.213,1,"Mfsd14b"
"Psmd8",0.581387631159919,-0.307111129703711,0.173,0.176,1,"Psmd8"
"Vps29",0.581903780257175,-0.295288841605537,0.158,0.16,1,"Vps29"
"Ddx46",0.600068373962732,-0.208914793782208,0.156,0.159,1,"Ddx46"
"Ccl4",0.628164790903687,-0.455436179149693,0.149,0.152,1,"Ccl4"
"Vps35",0.64310772624429,-0.332486033779313,0.173,0.159,1,"Vps35"
"Ccrl2",0.655088168779808,-0.24356034641068,0.405,0.404,1,"Ccrl2"
"Suco",0.65966949894273,-0.217159940528009,0.168,0.169,1,"Suco"
"Dnaja2",0.661880604396267,-0.231936728463114,0.153,0.156,1,"Dnaja2"
"Eloc",0.670036167782261,-0.227449151195234,0.228,0.228,1,"Eloc"
"Dusp1",0.742520757057922,0.278029345409609,0.607,0.666,1,"Dusp1"
"Mrps18c",0.756579034336815,-0.270101115898369,0.182,0.181,1,"Mrps18c"
"AY036118",0.756696164801463,0.34217461576932,0.584,0.619,1,"AY036118"
"Gnb1",0.775400347741594,0.240205709459694,0.646,0.622,1,"Gnb1"
"Rasgrp2",0.778029754164564,-0.207162090561326,0.171,0.171,1,"Rasgrp2"
"Rer1",0.821659096413239,-0.209374231884788,0.222,0.217,1,"Rer1"
"Socs3",0.843790158482168,-0.20981248018983,0.292,0.274,1,"Socs3"
"Mrpl57",0.866687940622903,-0.251539258042196,0.171,0.164,1,"Mrpl57"
"Hnrnpdl",0.885762971986818,-0.245543998155058,0.179,0.174,1,"Hnrnpdl"
"Hnrnpul2",0.913235011101835,-0.234014369414968,0.229,0.221,1,"Hnrnpul2"
"Tnf",0.914832069403561,-0.377068627907327,0.162,0.158,1,"Tnf"
"Lsm6",0.921820070350979,-0.206216835103898,0.152,0.147,1,"Lsm6"
"Asah1",0.932277686728597,-0.221906948894844,0.151,0.15,1,"Asah1"
